# longitude,latitude
-70.670271,41.503318
-70.670427,41.503122
-70.670582,41.502927
-70.670736,41.502731
-70.670890,41.502536
-70.671044,41.502341
-70.671200,41.502145
-70.671355,41.501950
-70.671510,41.501755
-70.671658,41.501556
-70.671805,41.501357
-70.671952,41.501159
-70.672098,41.500961
-70.672243,41.500763
-70.672388,41.500566
-70.672533,41.500368
-70.672677,41.500171
-70.672823,41.499974
-70.672969,41.499776
-70.673110,41.499578
-70.673251,41.499381
-70.673391,41.499183
-70.673532,41.498986
-70.673671,41.498789
-70.673811,41.498592
-70.673950,41.498396
-70.674089,41.498199
-70.674230,41.498002
-70.674371,41.497804
-70.674512,41.497607
-70.674653,41.497410
-70.674788,41.497213
-70.674924,41.497016
-70.675065,41.496814
-70.675206,41.496612
-70.675347,41.496410
-70.675489,41.496208
-70.675633,41.496004
-70.675778,41.495801
-70.675924,41.495597
-70.676070,41.495392
-70.676217,41.495188
-70.676365,41.494983
-70.676513,41.494778
-70.676662,41.494573
-70.676811,41.494367
-70.676962,41.494161
-70.677115,41.493954
-70.677269,41.493746
-70.677419,41.493537
-70.677569,41.493326
-70.677719,41.493116
-70.677871,41.492905
-70.678023,41.492694
-70.678175,41.492483
-70.678328,41.492272
-70.678482,41.492060
-70.678638,41.491848
-70.678795,41.491635
-70.678950,41.491410
-70.679106,41.491184
-70.679262,41.490958
-70.679418,41.490732
-70.679574,41.490507
-70.679730,41.490281
-70.679886,41.490055
-70.680042,41.489830
-70.680199,41.489603
-70.680357,41.489377
-70.680513,41.489151
-70.680670,41.488925
-70.680826,41.488699
-70.680981,41.488474
-70.681135,41.488248
-70.681289,41.488024
-70.681438,41.487792
-70.681586,41.487561
-70.681736,41.487329
-70.681884,41.487098
-70.682031,41.486867
-70.682177,41.486637
-70.682322,41.486407
-70.682466,41.486178
-70.682608,41.485950
-70.682758,41.485715
-70.682907,41.485481
-70.683055,41.485247
-70.683203,41.485014
-70.683350,41.484781
-70.683495,41.484549
-70.683639,41.484317
-70.683781,41.484087
-70.683922,41.483857
-70.684062,41.483628
-70.684200,41.483400
-70.684337,41.483172
-70.684474,41.482945
-70.684610,41.482718
-70.684744,41.482485
-70.684877,41.482252
-70.685009,41.482019
-70.685139,41.481788
-70.685269,41.481557
-70.685397,41.481327
-70.685525,41.481097
-70.685651,41.480868
-70.685779,41.480639
-70.685906,41.480411
-70.686032,41.480183
-70.686157,41.479955
-70.686282,41.479728
-70.686406,41.479501
-70.686530,41.479275
-70.686663,41.479036
-70.686796,41.478798
-70.686929,41.478559
-70.687062,41.478321
-70.687195,41.478083
-70.687328,41.477845
-70.687461,41.477607
-70.687593,41.477369
-70.687725,41.477132
-70.687857,41.476895
-70.687988,41.476658
-70.688120,41.476421
-70.688251,41.476185
-70.688383,41.475948
-70.688514,41.475711
-70.688646,41.475474
-70.688777,41.475238
-70.688891,41.475000
-70.689004,41.474761
-70.689117,41.474524
-70.689230,41.474286
-70.689342,41.474049
-70.689454,41.473812
-70.689567,41.473574
-70.689679,41.473337
-70.689791,41.473101
-70.689903,41.472864
-70.690014,41.472628
-70.690125,41.472392
-70.690236,41.472157
-70.690347,41.471921
-70.690457,41.471686
-70.690566,41.471452
-70.690665,41.471205
-70.690764,41.470958
-70.690862,41.470711
-70.690960,41.470465
-70.691058,41.470218
-70.691155,41.469972
-70.691253,41.469726
-70.691350,41.469480
-70.691447,41.469235
-70.691544,41.468989
-70.691642,41.468743
-70.691739,41.468497
-70.691837,41.468252
-70.691934,41.468006
-70.692032,41.467760
-70.692129,41.467514
-70.692227,41.467268
-70.692324,41.467022
-70.692422,41.466776
-70.692520,41.466530
-70.692618,41.466283
-70.692690,41.466026
-70.692761,41.465768
-70.692833,41.465510
-70.692905,41.465252
-70.692978,41.464994
-70.693050,41.464735
-70.693123,41.464477
-70.693196,41.464218
-70.693269,41.463958
-70.693343,41.463699
-70.693379,41.463458
-70.693415,41.463217
-70.693452,41.462976
-70.693489,41.462734
-70.693526,41.462493
-70.693564,41.462251
-70.693601,41.462008
-70.693640,41.461766
-70.693678,41.461523
-70.693717,41.461280
-70.693756,41.461037
-70.693795,41.460794
-70.693835,41.460550
-70.693875,41.460306
-70.693915,41.460062
-70.693955,41.459818
-70.693996,41.459573
-70.694014,41.459360
-70.694032,41.459146
-70.694051,41.458931
-70.694069,41.458717
-70.694088,41.458503
-70.694107,41.458288
-70.694126,41.458074
-70.694145,41.457859
-70.694165,41.457644
-70.694185,41.457429
-70.694205,41.457213
-70.694225,41.456998
-70.694245,41.456782
-70.694265,41.456567
-70.694285,41.456352
-70.694305,41.456136
-70.694326,41.455920
-70.694346,41.455704
-70.694367,41.455488
-70.694388,41.455272
-70.694409,41.455056
-70.694430,41.454840
-70.694467,41.454620
-70.694503,41.454400
-70.694539,41.454180
-70.694576,41.453960
-70.694613,41.453740
-70.694650,41.453520
-70.694687,41.453300
-70.694724,41.453080
-70.694761,41.452860
-70.694798,41.452639
-70.694836,41.452419
-70.694873,41.452198
-70.694910,41.451978
-70.694947,41.451757
-70.694984,41.451537
-70.695022,41.451316
-70.695060,41.451095
-70.695098,41.450874
-70.695136,41.450653
-70.695174,41.450432
-70.695227,41.450209
-70.695280,41.449987
-70.695333,41.449765
-70.695387,41.449542
-70.695440,41.449320
-70.695494,41.449097
-70.695548,41.448874
-70.695602,41.448651
-70.695657,41.448427
-70.695711,41.448204
-70.695765,41.447981
-70.695820,41.447757
-70.695874,41.447533
-70.695929,41.447309
-70.695984,41.447085
-70.696040,41.446861
-70.696095,41.446636
-70.696151,41.446412
-70.696208,41.446187
-70.696265,41.445961
-70.696320,41.445737
-70.696332,41.445528
-70.696343,41.445318
-70.696355,41.445109
-70.696367,41.444899
-70.696380,41.444690
-70.696393,41.444480
-70.696406,41.444270
-70.696419,41.444059
-70.696433,41.443849
-70.696478,41.443639
-70.696524,41.443428
-70.696570,41.443218
-70.696616,41.443007
-70.696662,41.442797
-70.696709,41.442586
-70.696756,41.442375
-70.696802,41.442164
-70.696849,41.441953
-70.696896,41.441742
-70.696940,41.441532
-70.696985,41.441322
-70.697029,41.441112
-70.697073,41.440902
-70.697118,41.440692
-70.697162,41.440482
-70.697206,41.440273
-70.697250,41.440063
-70.697294,41.439853
-70.697337,41.439644
-70.697378,41.439435
-70.697419,41.439227
-70.697459,41.439019
-70.697499,41.438811
-70.697539,41.438604
-70.697579,41.438396
-70.697618,41.438189
-70.697657,41.437982
-70.697695,41.437775
-70.697733,41.437568
-70.697768,41.437363
-70.697803,41.437158
-70.697837,41.436953
-70.697871,41.436749
-70.697904,41.436545
-70.697937,41.436341
-70.697969,41.436138
-70.698001,41.435935
-70.698032,41.435732
-70.698063,41.435530
-70.698091,41.435329
