# longitude,latitude
-70.611809,41.493934
-70.611611,41.493818
-70.611412,41.493703
-70.611214,41.493588
-70.611020,41.493472
-70.610826,41.493356
-70.610632,41.493240
-70.610438,41.493124
-70.610244,41.493009
-70.610049,41.492893
-70.609855,41.492777
-70.609660,41.492661
-70.609466,41.492545
-70.609275,41.492429
-70.609085,41.492313
-70.608895,41.492196
-70.608702,41.492074
-70.608509,41.491952
-70.608316,41.491829
-70.608123,41.491707
-70.607929,41.491585
-70.607736,41.491462
-70.607543,41.491340
-70.607355,41.491217
-70.607167,41.491095
-70.606979,41.490972
-70.606790,41.490849
-70.606602,41.490727
-70.606414,41.490604
-70.606226,41.490481
-70.606038,41.490359
-70.605850,41.490236
-70.605662,41.490113
-70.605480,41.489990
-70.605298,41.489868
-70.605116,41.489745
-70.604934,41.489622
-70.604776,41.489506
-70.604618,41.489390
-70.604461,41.489274
-70.604303,41.489159
-70.604146,41.489043
-70.603989,41.488927
-70.603838,41.488811
-70.603687,41.488695
-70.603536,41.488579
-70.603386,41.488463
-70.603235,41.488348
-70.603085,41.488232
-70.602935,41.488116
-70.602786,41.488000
-70.602637,41.487884
-70.602488,41.487768
-70.602345,41.487652
-70.602202,41.487536
-70.602060,41.487420
-70.601917,41.487304
-70.601775,41.487188
-70.601634,41.487072
-70.601467,41.486969
-70.601300,41.486865
-70.601133,41.486762
-70.600967,41.486658
-70.600808,41.486554
-70.600650,41.486450
-70.600493,41.486346
-70.600335,41.486242
-70.600178,41.486138
-70.600022,41.486034
-70.599866,41.485930
-70.599710,41.485826
-70.599555,41.485722
-70.599400,41.485618
-70.599253,41.485513
-70.599108,41.485409
-70.598962,41.485305
-70.598817,41.485200
-70.598673,41.485096
-70.598530,41.484992
-70.598540,41.484837
-70.598551,41.484683
-70.598563,41.484528
-70.598575,41.484374
-70.598593,41.484222
-70.598611,41.484069
-70.598630,41.483917
-70.598649,41.483764
-70.598669,41.483612
-70.598689,41.483460
-70.598710,41.483308
-70.598731,41.483156
-70.598753,41.483004
-70.598775,41.482852
-70.598797,41.482700
-70.598824,41.482550
-70.598852,41.482400
-70.598879,41.482249
-70.598907,41.482099
-70.598934,41.481949
-70.598962,41.481799
-70.598989,41.481649
-70.599016,41.481498
