# longitude,latitude
-70.612492,41.484079
-70.612185,41.484046
-70.611878,41.484014
-70.611570,41.483981
-70.611263,41.483948
-70.610955,41.483916
-70.610647,41.483883
-70.610336,41.483852
-70.610024,41.483822
-70.609712,41.483791
-70.609401,41.483760
-70.609089,41.483729
-70.608759,41.483659
-70.608430,41.483589
-70.608101,41.483518
-70.607771,41.483448
-70.607443,41.483377
-70.607110,41.483307
-70.606778,41.483237
-70.606446,41.483166
-70.606114,41.483096
-70.605783,41.483025
-70.605453,41.482954
-70.605122,41.482883
-70.604692,41.482845
-70.604262,41.482807
-70.603833,41.482769
-70.603400,41.482732
