# longitude,latitude
-70.659000,41.517000
-70.658806,41.516889
-70.658612,41.516778
-70.658418,41.516667
-70.658223,41.516556
-70.658042,41.516434
-70.657860,41.516312
-70.657678,41.516191
-70.657497,41.516070
-70.657315,41.515948
-70.657133,41.515827
-70.656952,41.515705
-70.656830,41.515597
-70.656708,41.515489
-70.656586,41.515380
-70.656464,41.515272
-70.656343,41.515163
-70.656218,41.515055
-70.656093,41.514946
-70.655968,41.514837
-70.655956,41.514667
-70.655944,41.514497
-70.655932,41.514326
-70.655920,41.514156
-70.655908,41.513985
-70.655896,41.513814
-70.655885,41.513643
-70.655971,41.513461
-70.656058,41.513279
-70.656145,41.513096
-70.656232,41.512913
-70.656319,41.512730
-70.656407,41.512548
-70.656494,41.512364
-70.656582,41.512181
-70.656669,41.511998
-70.656768,41.511828
-70.656863,41.511658
-70.656959,41.511487
-70.657054,41.511317
-70.657150,41.511146
-70.657246,41.510975
-70.657342,41.510804
-70.657438,41.510633
-70.657540,41.510446
-70.657642,41.510259
-70.657745,41.510072
-70.657844,41.509885
-70.657945,41.509698
-70.658045,41.509510
-70.658145,41.509323
-70.658245,41.509143
-70.658344,41.508963
-70.658444,41.508783
-70.658544,41.508603
-70.658644,41.508422
-70.658744,41.508242
-70.658842,41.508061
-70.658940,41.507881
-70.659037,41.507700
-70.659135,41.507519
-70.659233,41.507339
-70.659332,41.507150
-70.659430,41.506961
-70.659529,41.506772
-70.659627,41.506583
-70.659726,41.506393
-70.659822,41.506204
-70.659919,41.506015
-70.660015,41.505826
-70.660111,41.505637
-70.660208,41.505448
-70.660305,41.505259
-70.660401,41.505069
-70.660498,41.504880
-70.660595,41.504690
-70.660687,41.504502
-70.660777,41.504314
-70.660866,41.504126
-70.660956,41.503937
-70.661046,41.503749
-70.661135,41.503561
-70.661233,41.503375
-70.661330,41.503189
-70.661428,41.503003
-70.661525,41.502817
-70.661620,41.502632
-70.661715,41.502447
-70.661810,41.502261
-70.661905,41.502076
-70.662000,41.501891
-70.662095,41.501705
-70.662190,41.501520
-70.662285,41.501334
-70.662380,41.501149
-70.662475,41.500963
-70.662567,41.500778
-70.662660,41.500594
-70.662752,41.500409
-70.662845,41.500224
-70.662937,41.500039
-70.663030,41.499860
-70.663122,41.499680
-70.663215,41.499501
-70.663307,41.499322
-70.663400,41.499142
-70.663489,41.498964
-70.663579,41.498785
-70.663671,41.498609
-70.663763,41.498434
-70.663855,41.498258
-70.663946,41.498082
-70.664038,41.497907
-70.664130,41.497731
-70.664222,41.497555
-70.664314,41.497380
-70.664402,41.497205
-70.664491,41.497030
-70.664580,41.496855
-70.664669,41.496680
-70.664758,41.496506
-70.664847,41.496331
-70.664936,41.496156
-70.665025,41.495981
-70.665114,41.495806
-70.665203,41.495630
-70.665290,41.495456
-70.665376,41.495281
-70.665463,41.495107
-70.665550,41.494932
-70.665643,41.494752
-70.665735,41.494572
-70.665829,41.494392
-70.665922,41.494212
-70.666016,41.494031
-70.666110,41.493850
-70.666202,41.493670
-70.666294,41.493489
-70.666386,41.493308
-70.666479,41.493127
-70.666573,41.492945
-70.666666,41.492763
-70.666761,41.492580
-70.666855,41.492398
-70.666951,41.492214
-70.667046,41.492031
-70.667139,41.491848
-70.667233,41.491664
-70.667327,41.491481
-70.667421,41.491297
-70.667517,41.491107
-70.667614,41.490916
-70.667710,41.490725
-70.667808,41.490534
-70.667905,41.490342
-70.668003,41.490150
-70.668102,41.489958
-70.668197,41.489767
-70.668293,41.489576
-70.668390,41.489384
-70.668486,41.489192
-70.668583,41.489000
-70.668680,41.488808
-70.668777,41.488615
-70.668875,41.488423
-70.668973,41.488230
-70.669071,41.488037
-70.669165,41.487846
-70.669260,41.487643
-70.669355,41.487440
-70.669450,41.487237
-70.669544,41.487034
-70.669639,41.486831
-70.669734,41.486628
-70.669829,41.486426
-70.669924,41.486223
-70.670019,41.486020
-70.670110,41.485818
-70.670202,41.485617
-70.670293,41.485416
-70.670384,41.485215
-70.670475,41.485013
-70.670566,41.484812
-70.670657,41.484611
-70.670748,41.484410
-70.670839,41.484209
-70.670930,41.484009
-70.671017,41.483809
-70.671104,41.483610
-70.671191,41.483411
-70.671278,41.483212
-70.671364,41.483013
-70.671451,41.482814
-70.671538,41.482614
-70.671620,41.482407
-70.671702,41.482200
-70.671784,41.481992
-70.671862,41.481787
-70.671940,41.481581
-70.672019,41.481375
-70.672097,41.481169
-70.672176,41.480963
-70.672255,41.480758
-70.672334,41.480552
-70.672412,41.480346
-70.672491,41.480139
-70.672571,41.479933
-70.672646,41.479729
-70.672722,41.479524
-70.672798,41.479320
-70.672874,41.479115
-70.672950,41.478910
-70.673026,41.478706
-70.673102,41.478501
-70.673178,41.478296
-70.673254,41.478092
-70.673330,41.477887
-70.673402,41.477684
-70.673474,41.477481
-70.673541,41.477273
-70.673607,41.477065
-70.673674,41.476857
-70.673740,41.476650
-70.673806,41.476442
-70.673871,41.476235
-70.673936,41.476028
-70.673983,41.475822
-70.674025,41.475618
-70.674067,41.475415
-70.674109,41.475212
-70.674150,41.475010
-70.674184,41.474802
-70.674217,41.474594
-70.674250,41.474387
-70.674282,41.474180
-70.674313,41.473973
-70.674341,41.473770
-70.674367,41.473567
-70.674393,41.473365
-70.674419,41.473164
-70.674443,41.472963
-70.674467,41.472762
-70.674490,41.472562
-70.674512,41.472363
-70.674534,41.472164
-70.674555,41.471966
-70.674572,41.471772
-70.674588,41.471577
-70.674604,41.471383
-70.674618,41.471190
-70.674633,41.470998
-70.674647,41.470805
-70.674660,41.470614
-70.674673,41.470422
-70.674685,41.470231
-70.674667,41.470042
-70.674646,41.469857
-70.674625,41.469671
-70.674603,41.469486
-70.674581,41.469301
-70.674559,41.469116
-70.674536,41.468931
-70.674514,41.468747
-70.674491,41.468562
-70.674469,41.468378
-70.674446,41.468194
-70.674420,41.468012
-70.674395,41.467830
-70.674369,41.467649
-70.674344,41.467467
-70.674318,41.467285
-70.674293,41.467103
-70.674268,41.466920
-70.674243,41.466738
-70.674219,41.466555
-70.674194,41.466372
-70.674167,41.466192
-70.674139,41.466012
-70.674112,41.465832
-70.674085,41.465651
-70.674059,41.465470
-70.674032,41.465290
-70.674005,41.465109
-70.673980,41.464937
-70.673955,41.464765
-70.673930,41.464593
-70.673901,41.464424
-70.673872,41.464255
-70.673843,41.464086
-70.673814,41.463918
