# longitude,latitude
-70.661737,41.499261
-70.661807,41.499081
-70.661879,41.498902
-70.661951,41.498721
-70.662024,41.498540
-70.662097,41.498359
-70.662172,41.498177
-70.662243,41.497996
-70.662315,41.497814
-70.662389,41.497631
-70.662462,41.497448
-70.662537,41.497265
-70.662613,41.497080
-70.662690,41.496895
-70.662770,41.496713
-70.662852,41.496530
-70.662934,41.496347
-70.663014,41.496165
-70.663094,41.495982
-70.663175,41.495798
-70.663257,41.495614
-70.663339,41.495429
-70.663423,41.495244
-70.663507,41.495059
-70.663593,41.494873
-70.663685,41.494683
-70.663777,41.494492
-70.663867,41.494302
-70.663957,41.494112
-70.664048,41.493922
-70.664139,41.493731
-70.664232,41.493540
-70.664325,41.493348
-70.664419,41.493156
-70.664513,41.492964
-70.664608,41.492772
-70.664700,41.492580
-70.664792,41.492388
-70.664884,41.492196
-70.664978,41.492004
-70.665072,41.491812
-70.665166,41.491619
-70.665261,41.491426
-70.665356,41.491232
-70.665452,41.491039
-70.665549,41.490845
-70.665641,41.490652
-70.665734,41.490460
-70.665833,41.490257
-70.665932,41.490054
-70.666032,41.489850
-70.666131,41.489647
-70.666231,41.489443
-70.666331,41.489240
-70.666432,41.489036
-70.666532,41.488832
-70.666628,41.488630
-70.666724,41.488429
-70.666820,41.488227
-70.666916,41.488025
-70.667012,41.487823
-70.667107,41.487621
-70.667203,41.487419
-70.667298,41.487218
-70.667393,41.487016
-70.667488,41.486814
-70.667579,41.486615
-70.667668,41.486416
-70.667758,41.486216
-70.667847,41.486017
-70.667933,41.485814
-70.668018,41.485612
-70.668103,41.485409
-70.668187,41.485207
-70.668271,41.485005
-70.668355,41.484803
-70.668434,41.484603
-70.668512,41.484404
-70.668589,41.484204
-70.668666,41.484005
-70.668743,41.483807
-70.668819,41.483608
-70.668898,41.483410
-70.668976,41.483212
-70.669054,41.483014
-70.669132,41.482817
-70.669204,41.482622
-70.669275,41.482427
-70.669346,41.482233
-70.669416,41.482039
-70.669478,41.481840
-70.669540,41.481640
-70.669601,41.481442
-70.669661,41.481243
-70.669720,41.481045
-70.669779,41.480847
-70.669833,41.480652
-70.669885,41.480457
-70.669938,41.480263
-70.669989,41.480069
-70.670040,41.479876
-70.670090,41.479683
-70.670139,41.479490
-70.670188,41.479298
-70.670235,41.479106
-70.670282,41.478915
-70.670329,41.478724
-70.670370,41.478536
-70.670410,41.478348
-70.670450,41.478161
-70.670489,41.477975
-70.670527,41.477788
-70.670565,41.477602
-70.670581,41.477415
-70.670597,41.477228
-70.670612,41.477042
-70.670626,41.476856
-70.670636,41.476673
-70.670645,41.476491
-70.670653,41.476309
-70.670661,41.476127
-70.670669,41.475946
-70.670676,41.475765
-70.670682,41.475584
-70.670689,41.475403
-70.670695,41.475223
-70.670700,41.475043
-70.670701,41.474866
-70.670701,41.474689
-70.670701,41.474513
-70.670701,41.474337
-70.670700,41.474161
-70.670699,41.473985
-70.670698,41.473810
-70.670696,41.473635
-70.670694,41.473460
-70.670692,41.473285
-70.670685,41.473113
-70.670677,41.472942
-70.670646,41.472774
-70.670614,41.472606
-70.670582,41.472439
-70.670550,41.472271
-70.670517,41.472104
-70.670485,41.471938
-70.670451,41.471771
-70.670418,41.471605
-70.670380,41.471443
-70.670341,41.471280
-70.670303,41.471118
-70.670263,41.470956
-70.670224,41.470795
-70.670185,41.470633
-70.670145,41.470472
-70.670105,41.470311
-70.670064,41.470150
-70.670024,41.469990
-70.669978,41.469833
-70.669933,41.469676
-70.669887,41.469519
-70.669842,41.469363
-70.669796,41.469206
-70.669750,41.469050
-70.669704,41.468894
-70.669658,41.468737
-70.669612,41.468581
-70.669566,41.468425
-70.669515,41.468272
-70.669465,41.468119
-70.669406,41.467973
-70.669347,41.467828
-70.669288,41.467682
-70.669230,41.467536
-70.669172,41.467389
-70.669113,41.467243
-70.669056,41.467096
-70.668998,41.466949
-70.668936,41.466806
-70.668875,41.466662
-70.668814,41.466518
-70.668753,41.466373
-70.668693,41.466228
-70.668633,41.466083
-70.668574,41.465937
-70.668515,41.465791
-70.668457,41.465645
-70.668394,41.465502
-70.668332,41.465358
-70.668235,41.465255
-70.668137,41.465151
-70.668041,41.465047
-70.667944,41.464942
-70.667849,41.464837
-70.667753,41.464732
-70.667659,41.464626
-70.667564,41.464521
-70.667465,41.464418
-70.667366,41.464315
-70.667267,41.464212
-70.667169,41.464108
-70.667071,41.464005
-70.666973,41.463901
-70.666876,41.463797
-70.666779,41.463693
-70.666682,41.463588
-70.666585,41.463484
-70.666483,41.463383
-70.666381,41.463282
-70.666279,41.463181
-70.666177,41.463080
-70.666075,41.462979
-70.665974,41.462877
-70.665872,41.462776
-70.665770,41.462675
-70.665668,41.462574
-70.665566,41.462473
-70.665403,41.462418
-70.665240,41.462363
-70.665077,41.462308
-70.664914,41.462253
-70.664750,41.462198
-70.664587,41.462144
-70.664423,41.462089
-70.664259,41.462035
-70.664095,41.461980
-70.663931,41.461926
-70.663761,41.461875
-70.663591,41.461825
-70.663420,41.461774
-70.663250,41.461724
-70.663079,41.461674
-70.662908,41.461624
-70.662737,41.461574
-70.662566,41.461523
-70.662395,41.461473
-70.662224,41.461423
-70.662047,41.461377
-70.661870,41.461331
-70.661693,41.461285
-70.661516,41.461238
-70.661338,41.461192
-70.661128,41.461121
-70.660918,41.461051
-70.660707,41.460980
-70.660497,41.460909
-70.660287,41.460838
-70.660070,41.460771
-70.659853,41.460703
-70.659636,41.460635
-70.659420,41.460567
