# longitude,latitude
-70.627938,41.491803
-70.627723,41.491696
-70.627508,41.491589
-70.627294,41.491483
-70.627080,41.491376
-70.626865,41.491269
-70.626652,41.491162
-70.626438,41.491055
-70.626225,41.490948
-70.626006,41.490842
-70.625787,41.490736
-70.625561,41.490626
-70.625336,41.490516
-70.625112,41.490405
-70.624888,41.490295
-70.624664,41.490184
-70.624441,41.490074
-70.624219,41.489963
-70.623997,41.489852
-70.623769,41.489743
-70.623542,41.489633
-70.623315,41.489523
-70.623089,41.489413
-70.622863,41.489303
-70.622637,41.489192
-70.622412,41.489082
-70.622188,41.488972
-70.621963,41.488862
-70.621739,41.488751
-70.621510,41.488642
-70.621281,41.488532
-70.621052,41.488423
-70.620803,41.488346
-70.620555,41.488269
-70.620307,41.488192
-70.620059,41.488115
-70.619811,41.488038
-70.619558,41.487954
-70.619300,41.487872
-70.619043,41.487790
-70.618786,41.487708
-70.618528,41.487625
-70.618271,41.487543
-70.618014,41.487461
-70.617758,41.487378
-70.617501,41.487296
-70.617245,41.487214
-70.616988,41.487131
-70.616727,41.487050
-70.616466,41.486970
-70.616205,41.486889
-70.615944,41.486808
-70.615683,41.486727
-70.615426,41.486649
-70.615169,41.486571
-70.614912,41.486493
-70.614655,41.486415
-70.614398,41.486337
-70.614138,41.486259
-70.613878,41.486182
-70.613619,41.486104
-70.613359,41.486027
-70.613100,41.485949
-70.612840,41.485872
-70.612581,41.485794
-70.612322,41.485717
-70.612063,41.485639
-70.611804,41.485562
-70.611500,41.485498
-70.611196,41.485434
-70.610892,41.485370
-70.610588,41.485306
-70.610284,41.485242
-70.609980,41.485178
-70.609676,41.485114
-70.609373,41.485050
-70.609069,41.484985
-70.608766,41.484921
-70.608459,41.484858
-70.608153,41.484795
-70.607854,41.484713
-70.607556,41.484631
-70.607257,41.484549
-70.606959,41.484467
-70.606661,41.484385
-70.606363,41.484303
-70.606065,41.484221
-70.605768,41.484139
-70.605468,41.484057
-70.605169,41.483975
-70.604871,41.483893
-70.604572,41.483811
-70.604274,41.483729
-70.603872,41.483687
-70.603471,41.483644
-70.603070,41.483602
-70.602669,41.483559
-70.602269,41.483517
-70.601855,41.483428
-70.601441,41.483339
-70.601028,41.483249
-70.600614,41.483160
-70.600403,41.482953
-70.600192,41.482746
-70.599981,41.482539
-70.599771,41.482332
-70.599561,41.482124
-70.599351,41.481917
-70.599142,41.481710
-70.598934,41.481504
