# longitude,latitude
-70.641808,41.504043
-70.641649,41.503932
-70.641490,41.503822
-70.641330,41.503712
-70.641165,41.503603
-70.640999,41.503494
-70.640833,41.503385
-70.640667,41.503276
-70.640501,41.503167
-70.640334,41.503059
-70.640167,41.502950
-70.639999,41.502841
-70.639832,41.502732
-70.639663,41.502624
-70.639490,41.502516
-70.639316,41.502409
-70.639142,41.502302
-70.638967,41.502195
-70.638792,41.502088
-70.638617,41.501981
-70.638431,41.501872
-70.638245,41.501764
-70.638059,41.501655
-70.637874,41.501545
-70.637684,41.501437
-70.637493,41.501328
-70.637301,41.501219
-70.637110,41.501111
-70.636917,41.501002
-70.636724,41.500894
-70.636531,41.500785
-70.636337,41.500677
-70.636143,41.500569
-70.635943,41.500462
-70.635743,41.500355
-70.635542,41.500248
-70.635341,41.500141
-70.635139,41.500034
-70.634937,41.499927
-70.634736,41.499820
-70.634534,41.499713
-70.634331,41.499606
-70.634129,41.499499
-70.633922,41.499394
-70.633715,41.499288
-70.633508,41.499182
-70.633302,41.499077
-70.633091,41.498970
-70.632880,41.498862
-70.632670,41.498755
-70.632461,41.498648
-70.632252,41.498541
-70.632044,41.498434
-70.631831,41.498327
-70.631620,41.498221
-70.631409,41.498115
-70.631198,41.498008
-70.630989,41.497901
-70.630781,41.497795
-70.630573,41.497688
-70.630367,41.497581
-70.630161,41.497475
-70.629957,41.497368
-70.629748,41.497262
-70.629531,41.497153
-70.629314,41.497043
-70.629098,41.496933
-70.628884,41.496824
-70.628670,41.496714
-70.628457,41.496605
-70.628246,41.496495
-70.628035,41.496385
-70.627825,41.496276
-70.627611,41.496167
-70.627398,41.496058
-70.627185,41.495949
-70.626974,41.495840
-70.626763,41.495732
-70.626553,41.495623
-70.626343,41.495514
-70.626135,41.495405
-70.625926,41.495296
-70.625719,41.495187
-70.625506,41.495080
-70.625294,41.494972
-70.625085,41.494862
-70.624876,41.494752
-70.624667,41.494642
-70.624458,41.494532
-70.624250,41.494422
-70.624041,41.494312
-70.623833,41.494203
-70.623625,41.494093
-70.623412,41.493984
-70.623199,41.493875
-70.622986,41.493766
-70.622773,41.493657
-70.622560,41.493548
-70.622347,41.493439
-70.622134,41.493330
-70.621920,41.493221
-70.621707,41.493112
-70.621494,41.493003
-70.621276,41.492895
-70.621058,41.492787
-70.620841,41.492678
-70.620623,41.492570
-70.620405,41.492462
-70.620188,41.492354
-70.619970,41.492246
-70.619729,41.492140
-70.619488,41.492035
-70.619248,41.491929
-70.619007,41.491823
-70.618762,41.491718
-70.618517,41.491613
-70.618273,41.491508
-70.618028,41.491403
-70.617784,41.491298
-70.617539,41.491193
-70.617295,41.491088
-70.617051,41.490983
-70.616807,41.490878
-70.616564,41.490774
-70.616317,41.490669
-70.616070,41.490565
-70.615823,41.490461
-70.615577,41.490356
-70.615331,41.490252
-70.615086,41.490148
-70.614841,41.490044
-70.614610,41.489929
-70.614379,41.489815
-70.614149,41.489701
-70.613918,41.489587
-70.613687,41.489474
-70.613456,41.489360
-70.613227,41.489247
-70.612998,41.489133
-70.612771,41.489020
-70.612544,41.488906
-70.612318,41.488793
-70.612093,41.488680
-70.611869,41.488567
-70.611643,41.488454
-70.611419,41.488342
-70.611195,41.488229
-70.610972,41.488117
-70.610751,41.488005
-70.610530,41.487892
-70.610262,41.487833
-70.609996,41.487773
-70.609731,41.487714
-70.609466,41.487655
-70.609202,41.487596
-70.608938,41.487537
-70.608674,41.487478
-70.608412,41.487420
-70.608151,41.487361
-70.607890,41.487303
-70.607631,41.487245
-70.607372,41.487187
-70.607114,41.487129
-70.606857,41.487071
-70.606600,41.487014
-70.606343,41.486957
-70.606087,41.486899
-70.605844,41.486784
-70.605602,41.486668
-70.605360,41.486552
-70.605119,41.486437
-70.604879,41.486321
-70.604639,41.486206
-70.604400,41.486091
-70.604160,41.485976
-70.603921,41.485862
-70.603682,41.485747
-70.603444,41.485633
-70.603099,41.485552
-70.602753,41.485470
-70.602409,41.485389
-70.602064,41.485308
-70.601720,41.485227
-70.601377,41.485146
-70.601035,41.485066
-70.600692,41.484986
-70.600350,41.484905
-70.600009,41.484825
-70.599667,41.484745
-70.599326,41.484665
-70.598986,41.484585
-70.598868,41.484387
-70.598751,41.484189
-70.598636,41.483992
-70.598523,41.483795
-70.598409,41.483599
-70.598297,41.483402
-70.598185,41.483206
-70.598073,41.483010
-70.597963,41.482814
-70.597853,41.482618
-70.597744,41.482422
-70.597636,41.482227
-70.597531,41.482032
-70.597428,41.481838
-70.597325,41.481644
-70.597223,41.481450
-70.597122,41.481256
-70.597021,41.481063
-70.596922,41.480870
-70.597034,41.480811
-70.597146,41.480752
-70.597260,41.480694
-70.597167,41.480502
-70.597283,41.480446
-70.597400,41.480389
-70.597519,41.480333
-70.597637,41.480277
