# longitude,latitude
-70.651369,41.485777
-70.651312,41.485640
-70.651256,41.485503
-70.651200,41.485366
-70.651144,41.485228
-70.651087,41.485091
-70.651031,41.484954
-70.650975,41.484817
-70.650911,41.484682
-70.650848,41.484548
-70.650784,41.484413
-70.650721,41.484279
-70.650657,41.484144
-70.650593,41.484010
-70.650530,41.483875
-70.650466,41.483741
-70.650402,41.483606
-70.650338,41.483472
-70.650267,41.483340
-70.650196,41.483208
-70.650125,41.483076
-70.650054,41.482944
-70.649967,41.482814
-70.649880,41.482685
-70.649793,41.482555
-70.649705,41.482425
-70.649618,41.482295
-70.649531,41.482165
-70.649437,41.482039
-70.649342,41.481912
-70.649248,41.481786
-70.649154,41.481659
-70.649060,41.481533
-70.648966,41.481406
-70.648872,41.481280
-70.648778,41.481153
-70.648684,41.481026
-70.648583,41.480903
-70.648483,41.480779
-70.648382,41.480656
-70.648282,41.480532
-70.648182,41.480408
-70.648082,41.480285
-70.647982,41.480161
-70.647883,41.480037
-70.647783,41.479913
-70.647684,41.479788
-70.647578,41.479667
-70.647473,41.479546
-70.647367,41.479425
-70.647237,41.479309
-70.647108,41.479192
-70.646978,41.479076
-70.646849,41.478959
-70.646721,41.478842
-70.646592,41.478725
-70.646464,41.478608
-70.646330,41.478494
-70.646195,41.478380
-70.646061,41.478266
-70.645927,41.478152
-70.645794,41.478037
-70.645660,41.477923
-70.645527,41.477808
-70.645395,41.477693
-70.645262,41.477578
-70.645130,41.477463
-70.644991,41.477351
-70.644852,41.477239
-70.644713,41.477127
-70.644575,41.477015
-70.644436,41.476903
-70.644298,41.476791
-70.644160,41.476678
-70.644022,41.476566
-70.643883,41.476454
-70.643745,41.476342
-70.643600,41.476233
-70.643455,41.476124
-70.643274,41.476022
-70.643094,41.475920
-70.642914,41.475818
-70.642733,41.475717
-70.642553,41.475615
-70.642372,41.475514
-70.642191,41.475412
-70.642010,41.475311
-70.641822,41.475212
-70.641634,41.475114
-70.641445,41.475015
-70.641257,41.474917
-70.641068,41.474819
-70.640879,41.474721
-70.640689,41.474623
-70.640500,41.474525
-70.640310,41.474427
-70.640120,41.474330
-70.639924,41.474235
-70.639727,41.474140
-70.639530,41.474045
-70.639333,41.473951
-70.639113,41.473867
-70.638892,41.473783
-70.638671,41.473699
-70.638451,41.473616
-70.638230,41.473532
-70.638009,41.473448
-70.637788,41.473365
-70.637562,41.473283
-70.637336,41.473201
-70.637109,41.473119
-70.636883,41.473037
-70.636657,41.472956
-70.636431,41.472874
-70.636205,41.472792
-70.635979,41.472710
-70.635753,41.472628
-70.635527,41.472547
-70.635296,41.472466
-70.635065,41.472386
-70.634835,41.472322
-70.634606,41.472258
-70.634376,41.472194
-70.634147,41.472129
-70.633917,41.472065
-70.633688,41.472001
-70.633459,41.471936
-70.633230,41.471872
-70.632999,41.471808
-70.632768,41.471745
-70.632538,41.471681
-70.632307,41.471617
-70.632076,41.471554
-70.631846,41.471490
-70.631616,41.471426
-70.631385,41.471362
-70.631120,41.471305
-70.630855,41.471247
-70.630586,41.471191
-70.630317,41.471134
-70.630049,41.471077
-70.629780,41.471021
-70.629512,41.470964
-70.629243,41.470908
-70.628975,41.470851
-70.628707,41.470794
-70.628439,41.470737
-70.628189,41.470691
-70.627938,41.470646
