# longitude,latitude
-70.656104,41.482465
-70.656170,41.482276
-70.656242,41.482084
-70.656315,41.481891
-70.656388,41.481699
-70.656461,41.481507
-70.656535,41.481314
-70.656608,41.481122
-70.656682,41.480929
-70.656756,41.480737
-70.656830,41.480545
-70.656903,41.480352
-70.656983,41.480157
-70.657063,41.479962
-70.657123,41.479760
-70.657183,41.479559
-70.657243,41.479357
-70.657302,41.479156
-70.657362,41.478955
-70.657421,41.478753
-70.657480,41.478552
-70.657538,41.478351
-70.657602,41.478147
-70.657666,41.477942
-70.657730,41.477738
-70.657793,41.477534
-70.657856,41.477330
-70.657918,41.477126
-70.657981,41.476923
-70.658042,41.476719
-70.658104,41.476514
-70.658165,41.476310
-70.658231,41.476102
-70.658297,41.475895
-70.658363,41.475687
-70.658428,41.475480
-70.658492,41.475273
-70.658557,41.475066
-70.658621,41.474859
-70.658684,41.474652
-70.658747,41.474445
-70.658810,41.474239
-70.658877,41.474030
-70.658944,41.473820
-70.659011,41.473611
-70.659077,41.473402
-70.659143,41.473193
-70.659208,41.472985
-70.659272,41.472788
-70.659335,41.472591
-70.659398,41.472394
-70.659460,41.472197
-70.659539,41.471982
-70.659617,41.471767
-70.659694,41.471552
-70.659771,41.471337
-70.659848,41.471123
-70.659925,41.470908
-70.660001,41.470694
-70.660076,41.470480
-70.660152,41.470266
-70.660232,41.470048
-70.660313,41.469831
-70.660393,41.469614
-70.660473,41.469397
-70.660553,41.469181
-70.660633,41.468964
-70.660713,41.468747
-70.660792,41.468531
-70.660871,41.468314
-70.660950,41.468097
-70.661035,41.467878
-70.661119,41.467658
-70.661227,41.467426
-70.661334,41.467195
-70.661441,41.466963
-70.661548,41.466731
-70.661655,41.466499
-70.661761,41.466268
-70.661868,41.466036
-70.661974,41.465805
-70.662086,41.465570
-70.662197,41.465336
-70.662308,41.465102
-70.662419,41.464868
-70.662529,41.464634
-70.662640,41.464400
-70.662750,41.464167
-70.662859,41.463933
-70.662969,41.463700
-70.663078,41.463466
-70.663169,41.463239
-70.663260,41.463011
-70.663351,41.462784
-70.663442,41.462557
-70.663532,41.462330
-70.663622,41.462103
-70.663711,41.461876
-70.663800,41.461650
-70.663889,41.461423
-70.663978,41.461197
-70.664070,41.460969
-70.664162,41.460741
-70.664253,41.460514
-70.664344,41.460286
-70.664435,41.460059
-70.664526,41.459832
-70.664616,41.459604
-70.664706,41.459377
-70.664796,41.459150
-70.664886,41.458924
-70.664844,41.458722
-70.664803,41.458521
-70.664761,41.458320
-70.664719,41.458119
-70.664676,41.457918
-70.664634,41.457717
-70.664591,41.457517
-70.664548,41.457316
-70.664505,41.457116
