# longitude,latitude
-70.659000,41.517000
-70.658906,41.516892
-70.658812,41.516784
-70.658718,41.516676
-70.658623,41.516568
-70.658528,41.516460
-70.658433,41.516353
-70.658380,41.516235
-70.658326,41.516116
-70.658272,41.515998
-70.658219,41.515880
-70.658166,41.515761
-70.658113,41.515642
-70.658060,41.515523
-70.658007,41.515404
-70.658049,41.515306
-70.658091,41.515207
-70.658137,41.515108
-70.658184,41.515009
-70.658231,41.514909
-70.658279,41.514809
-70.658328,41.514708
-70.658377,41.514608
-70.658427,41.514506
-70.658478,41.514405
-70.658529,41.514303
-70.658582,41.514200
-70.658638,41.514097
-70.658760,41.513968
-70.658882,41.513838
-70.659005,41.513708
-70.659129,41.513578
-70.659215,41.513488
-70.659301,41.513398
-70.659404,41.513286
-70.659508,41.513174
-70.659613,41.513062
-70.659723,41.512948
-70.659834,41.512835
-70.659945,41.512721
-70.660057,41.512607
-70.660170,41.512492
-70.660282,41.512378
-70.660395,41.512263
-70.660509,41.512148
-70.660623,41.512033
-70.660737,41.511918
-70.660839,41.511809
-70.660941,41.511699
-70.661044,41.511589
-70.661147,41.511479
-70.661250,41.511369
-70.661353,41.511259
-70.661456,41.511149
-70.661559,41.511038
-70.661663,41.510928
-70.661766,41.510818
-70.661857,41.510669
-70.661949,41.510520
-70.662040,41.510372
-70.662131,41.510223
-70.662222,41.510075
-70.662313,41.509926
-70.662404,41.509777
-70.662495,41.509629
-70.662586,41.509480
-70.662677,41.509332
-70.662762,41.509179
-70.662847,41.509026
-70.662933,41.508874
-70.663018,41.508721
-70.663102,41.508569
-70.663187,41.508416
-70.663272,41.508264
-70.663356,41.508111
-70.663441,41.507959
-70.663525,41.507807
-70.663614,41.507653
-70.663703,41.507500
-70.663779,41.507333
-70.663856,41.507166
-70.663931,41.507000
-70.664007,41.506834
-70.664083,41.506667
-70.664158,41.506501
-70.664233,41.506335
-70.664313,41.506167
-70.664393,41.506000
-70.664472,41.505833
-70.664552,41.505665
-70.664630,41.505498
-70.664709,41.505332
-70.664787,41.505165
-70.664865,41.504998
-70.664924,41.504827
-70.664983,41.504655
-70.665047,41.504482
-70.665110,41.504309
-70.665174,41.504137
-70.665237,41.503964
-70.665299,41.503791
-70.665362,41.503619
-70.665424,41.503447
-70.665486,41.503275
-70.665548,41.503103
-70.665609,41.502931
-70.665676,41.502757
-70.665743,41.502584
-70.665810,41.502410
-70.665877,41.502237
-70.665944,41.502063
-70.666011,41.501890
-70.666077,41.501716
-70.666135,41.501543
-70.666193,41.501371
-70.666251,41.501198
-70.666315,41.501023
-70.666379,41.500848
-70.666443,41.500673
-70.666507,41.500498
-70.666571,41.500323
-70.666636,41.500147
-70.666701,41.499972
-70.666766,41.499796
-70.666832,41.499621
-70.666897,41.499445
-70.666968,41.499267
-70.667036,41.499093
-70.667104,41.498918
-70.667172,41.498744
-70.667240,41.498569
-70.667308,41.498394
-70.667376,41.498220
-70.667444,41.498045
-70.667513,41.497870
-70.667581,41.497696
-70.667655,41.497519
-70.667728,41.497343
-70.667802,41.497166
-70.667875,41.496990
-70.667947,41.496811
-70.668019,41.496631
-70.668090,41.496452
-70.668162,41.496272
-70.668234,41.496093
-70.668305,41.495914
-70.668381,41.495733
-70.668458,41.495552
-70.668534,41.495371
-70.668610,41.495190
-70.668687,41.495009
-70.668763,41.494828
-70.668839,41.494647
-70.668915,41.494467
-70.668991,41.494286
-70.669067,41.494105
-70.669143,41.493924
-70.669225,41.493742
-70.669306,41.493559
-70.669387,41.493376
-70.669469,41.493194
-70.669550,41.493011
-70.669632,41.492820
-70.669714,41.492629
-70.669796,41.492438
-70.669879,41.492246
-70.669961,41.492055
-70.670049,41.491862
-70.670136,41.491669
-70.670224,41.491475
-70.670312,41.491282
-70.670399,41.491088
-70.670487,41.490895
-70.670575,41.490701
-70.670663,41.490508
-70.670752,41.490314
-70.670840,41.490121
-70.670932,41.489925
-70.671025,41.489730
-70.671118,41.489535
-70.671210,41.489340
-70.671303,41.489144
-70.671395,41.488949
-70.671487,41.488754
-70.671579,41.488559
-70.671671,41.488365
-70.671761,41.488167
-70.671855,41.487967
-70.671953,41.487760
-70.672050,41.487553
-70.672148,41.487346
-70.672244,41.487139
-70.672341,41.486932
-70.672437,41.486725
-70.672533,41.486519
-70.672629,41.486313
-70.672724,41.486107
-70.672823,41.485899
-70.672922,41.485692
-70.673021,41.485484
-70.673119,41.485277
-70.673216,41.485070
-70.673314,41.484863
-70.673411,41.484657
-70.673508,41.484450
-70.673604,41.484244
-70.673698,41.484035
-70.673795,41.483824
-70.673892,41.483613
-70.673989,41.483402
-70.674086,41.483192
-70.674182,41.482981
-70.674279,41.482771
-70.674375,41.482560
-70.674471,41.482350
-70.674568,41.482140
-70.674664,41.481929
-70.674764,41.481717
-70.674865,41.481505
-70.674965,41.481293
-70.675065,41.481081
-70.675166,41.480868
-70.675267,41.480656
-70.675367,41.480444
-70.675468,41.480231
-70.675569,41.480019
-70.675670,41.479806
-70.675773,41.479574
-70.675876,41.479341
-70.675978,41.479108
-70.676081,41.478876
-70.676185,41.478643
-70.676288,41.478410
-70.676392,41.478176
-70.676496,41.477943
-70.676601,41.477710
-70.676709,41.477474
-70.676817,41.477238
-70.676926,41.477003
-70.677035,41.476767
-70.677144,41.476530
-70.677254,41.476294
-70.677364,41.476058
-70.677474,41.475821
-70.677584,41.475584
-70.677695,41.475348
-70.677810,41.475109
-70.677924,41.474870
-70.678039,41.474631
-70.678133,41.474372
-70.678228,41.474113
-70.678322,41.473854
-70.678417,41.473595
-70.678512,41.473336
-70.678607,41.473077
-70.678703,41.472818
-70.678801,41.472556
-70.678900,41.472295
-70.678999,41.472034
-70.679090,41.471769
-70.679181,41.471505
-70.679273,41.471240
-70.679364,41.470976
-70.679455,41.470711
-70.679547,41.470447
-70.679639,41.470182
-70.679733,41.469916
-70.679827,41.469649
-70.679921,41.469383
-70.680015,41.469117
-70.680109,41.468850
-70.680202,41.468584
-70.680296,41.468318
-70.680389,41.468052
-70.680482,41.467786
-70.680575,41.467521
-70.680670,41.467253
-70.680738,41.466981
-70.680806,41.466709
-70.680873,41.466438
-70.680940,41.466166
-70.681006,41.465894
-70.681073,41.465623
-70.681139,41.465352
-70.681204,41.465081
-70.681270,41.464810
-70.681337,41.464538
-70.681403,41.464266
-70.681470,41.463994
-70.681536,41.463722
-70.681601,41.463451
-70.681667,41.463179
-70.681732,41.462908
-70.681797,41.462636
-70.681874,41.462378
-70.681950,41.462121
-70.682029,41.461862
-70.682107,41.461602
-70.682186,41.461343
-70.682264,41.461084
-70.682342,41.460825
-70.682420,41.460566
-70.682498,41.460307
-70.682577,41.460048
-70.682655,41.459789
-70.682733,41.459530
-70.682812,41.459271
-70.682893,41.459010
-70.682973,41.458749
-70.683054,41.458489
-70.683128,41.458249
-70.683202,41.458009
-70.683276,41.457770
-70.683351,41.457530
-70.683425,41.457290
-70.683501,41.457049
-70.683576,41.456809
-70.683654,41.456567
-70.683732,41.456325
-70.683811,41.456083
-70.683890,41.455841
-70.683969,41.455598
-70.684049,41.455355
-70.684130,41.455112
-70.684211,41.454869
-70.684293,41.454625
-70.684376,41.454381
-70.684461,41.454135
-70.684546,41.453890
-70.684596,41.453649
-70.684646,41.453408
-70.684696,41.453167
-70.684748,41.452925
-70.684800,41.452683
-70.684853,41.452440
-70.684907,41.452198
-70.684962,41.451954
-70.685018,41.451710
-70.685075,41.451466
-70.685132,41.451221
-70.685190,41.450976
-70.685249,41.450731
-70.685309,41.450486
-70.685369,41.450240
-70.685429,41.449994
-70.685491,41.449748
-70.685527,41.449540
-70.685564,41.449332
-70.685601,41.449124
-70.685638,41.448916
-70.685676,41.448707
-70.685714,41.448499
-70.685752,41.448290
-70.685790,41.448082
-70.685828,41.447873
-70.685866,41.447665
-70.685904,41.447456
-70.685942,41.447248
-70.685979,41.447039
-70.686016,41.446831
-70.686053,41.446623
-70.686090,41.446415
-70.686078,41.446230
-70.686066,41.446046
-70.686053,41.445861
-70.686040,41.445677
-70.686027,41.445493
-70.686012,41.445309
-70.685996,41.445125
-70.685981,41.444942
-70.685964,41.444759
-70.685948,41.444576
-70.685931,41.444393
-70.685914,41.444210
-70.685896,41.444027
-70.685878,41.443844
-70.685860,41.443662
-70.685839,41.443480
-70.685818,41.443298
-70.685797,41.443117
-70.685831,41.442921
-70.685865,41.442726
-70.685899,41.442531
-70.685932,41.442336
-70.685932,41.442145
-70.685931,41.441954
-70.685929,41.441764
