# longitude,latitude
-70.659000,41.517000
-70.658826,41.516825
-70.658652,41.516650
-70.658476,41.516476
-70.658300,41.516301
-70.658055,41.516113
-70.657808,41.515925
-70.657560,41.515737
-70.657312,41.515549
-70.657062,41.515361
-70.656766,41.515157
-70.656469,41.514953
-70.656171,41.514750
-70.655779,41.514553
-70.655386,41.514356
-70.654992,41.514160
-70.654633,41.513980
-70.654273,41.513801
-70.653912,41.513622
-70.653550,41.513443
-70.653162,41.513325
-70.652772,41.513208
-70.652382,41.513090
-70.651990,41.512973
-70.651678,41.512862
-70.651364,41.512751
-70.651050,41.512640
-70.650735,41.512529
-70.650420,41.512418
-70.650120,41.512364
-70.649819,41.512310
-70.649518,41.512257
-70.649216,41.512203
-70.648913,41.512150
-70.648610,41.512097
-70.648306,41.512045
-70.648001,41.511992
-70.647698,41.511931
-70.647394,41.511871
-70.647089,41.511811
-70.646784,41.511751
-70.646479,41.511691
-70.646173,41.511631
-70.645868,41.511571
-70.645562,41.511511
-70.645243,41.511465
-70.644923,41.511419
-70.644604,41.511373
-70.644284,41.511327
-70.643965,41.511281
-70.643646,41.511234
-70.643327,41.511188
-70.643008,41.511142
-70.642689,41.511095
-70.642371,41.511049
-70.642054,41.511002
-70.641739,41.510948
-70.641425,41.510894
-70.641111,41.510840
-70.640798,41.510786
-70.640485,41.510732
-70.640172,41.510678
-70.639860,41.510623
-70.639549,41.510568
-70.639237,41.510513
-70.638927,41.510458
-70.638616,41.510403
-70.638309,41.510350
-70.638002,41.510296
-70.637695,41.510243
-70.637388,41.510189
-70.637082,41.510135
-70.636777,41.510081
-70.636471,41.510027
-70.636166,41.509973
-70.635861,41.509919
-70.635556,41.509865
-70.635251,41.509811
-70.634946,41.509757
-70.634629,41.509688
-70.634313,41.509619
-70.633985,41.509546
-70.633658,41.509474
-70.633330,41.509401
-70.633003,41.509328
-70.632677,41.509256
-70.632350,41.509183
-70.632023,41.509110
-70.631695,41.509038
-70.631368,41.508965
-70.631042,41.508892
-70.630715,41.508819
-70.630389,41.508746
-70.630062,41.508673
-70.629736,41.508600
-70.629411,41.508527
-70.629085,41.508454
-70.628759,41.508381
-70.628420,41.508298
-70.628081,41.508215
-70.627742,41.508131
-70.627404,41.508048
-70.627065,41.507965
-70.626727,41.507881
-70.626389,41.507798
-70.626051,41.507714
-70.625713,41.507631
-70.625375,41.507548
-70.625037,41.507464
-70.624698,41.507381
-70.624360,41.507297
-70.624022,41.507214
-70.623702,41.507123
-70.623382,41.507031
-70.623062,41.506940
-70.622742,41.506849
-70.622422,41.506757
-70.622101,41.506666
-70.621781,41.506574
-70.621461,41.506483
-70.621141,41.506392
-70.620821,41.506300
-70.620501,41.506209
-70.620182,41.506117
-70.619863,41.506026
-70.619543,41.505934
-70.619222,41.505834
-70.618900,41.505735
-70.618578,41.505635
-70.618257,41.505535
-70.617936,41.505436
-70.617615,41.505336
-70.617294,41.505236
-70.616974,41.505136
-70.616654,41.505036
-70.616335,41.504936
-70.616015,41.504836
-70.615696,41.504735
-70.615377,41.504635
-70.615058,41.504535
-70.614740,41.504434
-70.614422,41.504334
-70.614105,41.504233
-70.613779,41.504125
-70.613471,41.504016
-70.613163,41.503906
-70.612856,41.503796
-70.612549,41.503686
-70.612243,41.503575
-70.611937,41.503465
-70.611631,41.503355
-70.611326,41.503244
-70.611022,41.503134
-70.610717,41.503023
-70.610414,41.502912
-70.610103,41.502790
-70.609793,41.502668
-70.609482,41.502546
-70.609173,41.502424
-70.608863,41.502301
-70.608554,41.502179
-70.608245,41.502057
-70.607936,41.501934
-70.607628,41.501812
-70.607320,41.501689
-70.607012,41.501567
-70.606704,41.501444
-70.606396,41.501322
-70.606089,41.501199
-70.605781,41.501077
-70.605474,41.500954
-70.605166,41.500831
-70.604838,41.500694
-70.604509,41.500558
-70.604180,41.500421
-70.603851,41.500284
-70.603523,41.500147
-70.603194,41.500010
-70.602866,41.499873
-70.602538,41.499736
-70.602210,41.499599
-70.601882,41.499462
-70.601554,41.499325
-70.601226,41.499188
-70.600898,41.499051
-70.600571,41.498914
-70.600250,41.498759
-70.599930,41.498604
-70.599610,41.498448
-70.599290,41.498293
-70.598970,41.498138
-70.598651,41.497982
-70.598332,41.497827
-70.598013,41.497672
-70.597694,41.497516
-70.597376,41.497361
-70.597059,41.497205
-70.596742,41.497050
-70.596393,41.496886
-70.596045,41.496722
-70.595697,41.496558
-70.595350,41.496393
-70.595002,41.496229
-70.594654,41.496065
-70.594307,41.495901
-70.593960,41.495736
-70.593613,41.495572
-70.593266,41.495408
-70.592920,41.495244
-70.592573,41.495080
-70.592226,41.494916
-70.591879,41.494752
-70.591532,41.494588
-70.591195,41.494417
-70.590857,41.494245
-70.590519,41.494074
-70.590182,41.493903
-70.589844,41.493732
-70.589507,41.493561
-70.589170,41.493390
-70.588833,41.493219
-70.588495,41.493048
-70.588158,41.492878
-70.587830,41.492697
-70.587501,41.492517
-70.587173,41.492336
-70.586845,41.492156
-70.586518,41.491976
-70.586191,41.491796
-70.585865,41.491616
-70.585538,41.491436
-70.585212,41.491256
-70.584887,41.491076
-70.584561,41.490896
-70.584236,41.490716
-70.583911,41.490536
-70.583586,41.490356
-70.583263,41.490176
-70.582963,41.489993
-70.582664,41.489811
-70.582365,41.489628
-70.582066,41.489445
-70.581768,41.489262
-70.581470,41.489079
-70.581172,41.488896
-70.580875,41.488712
-70.580578,41.488529
-70.580283,41.488347
-70.579989,41.488164
-70.579694,41.487982
-70.579401,41.487799
-70.579107,41.487616
-70.578814,41.487434
-70.578522,41.487251
-70.578229,41.487068
-70.577978,41.486869
-70.577726,41.486670
-70.577478,41.486472
