# longitude,latitude
-70.668045,41.482888
-70.668087,41.482706
-70.668130,41.482523
-70.668173,41.482340
-70.668215,41.482158
-70.668258,41.481975
-70.668295,41.481795
-70.668332,41.481615
-70.668369,41.481435
-70.668406,41.481255
-70.668443,41.481075
-70.668480,41.480895
-70.668516,41.480715
-70.668553,41.480535
-70.668585,41.480351
-70.668617,41.480167
-70.668644,41.479985
-70.668670,41.479804
-70.668697,41.479623
-70.668724,41.479441
-70.668750,41.479260
-70.668777,41.479078
-70.668803,41.478897
-70.668830,41.478715
-70.668849,41.478538
-70.668868,41.478360
-70.668881,41.478186
-70.668895,41.478012
-70.668908,41.477837
-70.668922,41.477662
-70.668935,41.477488
-70.668948,41.477313
-70.668952,41.477137
-70.668955,41.476961
-70.668959,41.476785
-70.668963,41.476609
-70.668961,41.476436
-70.668959,41.476263
-70.668958,41.476090
-70.668956,41.475917
-70.668955,41.475744
-70.668953,41.475570
-70.668952,41.475397
-70.668950,41.475224
-70.668949,41.475051
-70.668948,41.474878
-70.668941,41.474708
-70.668934,41.474538
-70.668927,41.474369
-70.668920,41.474199
-70.668913,41.474029
-70.668906,41.473859
-70.668898,41.473690
-70.668891,41.473520
-70.668883,41.473351
-70.668876,41.473181
-70.668862,41.473015
-70.668828,41.472857
-70.668795,41.472699
-70.668761,41.472541
-70.668728,41.472383
-70.668694,41.472225
-70.668660,41.472068
-70.668625,41.471910
-70.668590,41.471753
-70.668555,41.471595
-70.668514,41.471442
-70.668473,41.471289
-70.668432,41.471136
-70.668390,41.470983
-70.668348,41.470830
-70.668306,41.470678
-70.668263,41.470525
-70.668220,41.470373
-70.668177,41.470221
-70.668133,41.470069
-70.668074,41.469930
-70.668008,41.469795
-70.667942,41.469661
-70.667875,41.469526
-70.667809,41.469392
-70.667742,41.469258
-70.667675,41.469124
-70.667608,41.468990
-70.667540,41.468856
-70.667473,41.468722
-70.667405,41.468589
-70.667331,41.468459
-70.667257,41.468329
-70.667182,41.468200
-70.667108,41.468070
-70.667033,41.467941
-70.666959,41.467812
-70.666884,41.467683
-70.666809,41.467553
-70.666734,41.467424
-70.666659,41.467295
-70.666577,41.467170
-70.666496,41.467045
-70.666414,41.466921
-70.666332,41.466796
-70.666250,41.466671
-70.666168,41.466546
-70.666085,41.466422
-70.666003,41.466297
-70.665920,41.466173
-70.665838,41.466048
-70.665749,41.465928
-70.665660,41.465808
-70.665571,41.465687
-70.665430,41.465598
-70.665289,41.465508
-70.665148,41.465419
-70.665008,41.465329
-70.664867,41.465239
-70.664727,41.465149
-70.664586,41.465059
-70.664439,41.464973
-70.664292,41.464887
-70.664145,41.464801
-70.663998,41.464714
-70.663852,41.464628
-70.663706,41.464541
-70.663561,41.464454
-70.663416,41.464367
-70.663271,41.464280
-70.663127,41.464192
-70.662976,41.464108
-70.662826,41.464024
-70.662676,41.463940
-70.662526,41.463855
-70.662377,41.463770
-70.662229,41.463685
-70.662081,41.463600
-70.661933,41.463515
-70.661787,41.463429
-70.661640,41.463343
-70.661433,41.463275
-70.661226,41.463206
-70.661020,41.463137
-70.660814,41.463068
-70.660608,41.462999
-70.660403,41.462929
-70.660199,41.462860
-70.659995,41.462790
-70.659791,41.462720
-70.659588,41.462650
-70.659377,41.462583
-70.659167,41.462516
-70.658957,41.462449
-70.658747,41.462382
-70.658537,41.462314
-70.658328,41.462247
-70.658119,41.462180
-70.657910,41.462112
-70.657701,41.462044
-70.657485,41.461980
-70.657269,41.461916
-70.657052,41.461851
-70.656836,41.461787
-70.656625,41.461673
-70.656414,41.461558
-70.656203,41.461443
-70.655992,41.461329
-70.655781,41.461215
-70.655570,41.461100
-70.655353,41.460986
