# longitude,latitude
-70.691696,41.473816
-70.691848,41.473557
-70.692000,41.473298
-70.692151,41.473039
-70.692301,41.472781
-70.692451,41.472523
-70.692599,41.472266
-70.692747,41.472009
-70.692894,41.471752
-70.693039,41.471497
-70.693169,41.471231
-70.693299,41.470965
-70.693428,41.470699
-70.693557,41.470434
-70.693685,41.470170
-70.693812,41.469905
-70.693939,41.469641
-70.694065,41.469377
-70.694191,41.469113
-70.694316,41.468850
-70.694440,41.468588
-70.694564,41.468325
-70.694668,41.468056
-70.694773,41.467787
-70.694878,41.467518
-70.694983,41.467248
-70.695088,41.466979
-70.695193,41.466709
-70.695298,41.466440
-70.695403,41.466171
-70.695508,41.465902
-70.695614,41.465633
-70.695720,41.465363
-70.695827,41.465093
-70.695934,41.464823
-70.696043,41.464552
-70.696152,41.464281
-70.696262,41.464009
-70.696373,41.463737
-70.696483,41.463466
-70.696550,41.463211
-70.696617,41.462954
-70.696685,41.462698
-70.696755,41.462441
-70.696825,41.462184
-70.696896,41.461926
-70.696968,41.461668
-70.697040,41.461410
-70.697114,41.461151
-70.697187,41.460893
-70.697261,41.460635
-70.697335,41.460376
-70.697410,41.460118
-70.697486,41.459859
-70.697562,41.459599
-70.697629,41.459347
-70.697697,41.459093
-70.697764,41.458840
-70.697833,41.458587
-70.697900,41.458334
-70.697967,41.458082
-70.698035,41.457829
-70.698103,41.457576
-70.698172,41.457323
-70.698213,41.457087
-70.698254,41.456850
-70.698295,41.456614
-70.698336,41.456377
-70.698377,41.456140
-70.698417,41.455904
-70.698457,41.455669
-70.698497,41.455433
-70.698536,41.455198
-70.698576,41.454962
-70.698616,41.454726
-70.698655,41.454491
-70.698695,41.454255
-70.698734,41.454020
-70.698773,41.453784
-70.698811,41.453550
-70.698848,41.453316
-70.698885,41.453082
-70.698921,41.452848
-70.698958,41.452614
-70.698994,41.452381
-70.699030,41.452147
-70.699065,41.451914
-70.699111,41.451686
-70.699154,41.451460
-70.699197,41.451234
-70.699240,41.451008
-70.699282,41.450782
-70.699323,41.450557
-70.699364,41.450332
-70.699405,41.450106
-70.699445,41.449882
-70.699485,41.449657
-70.699543,41.449417
-70.699598,41.449179
-70.699652,41.448941
-70.699706,41.448704
-70.699760,41.448466
-70.699812,41.448229
-70.699864,41.447993
-70.699915,41.447756
-70.699966,41.447520
-70.700016,41.447285
-70.700065,41.447049
-70.700111,41.446816
-70.700156,41.446583
-70.700200,41.446350
-70.700244,41.446118
-70.700286,41.445886
-70.700328,41.445655
-70.700370,41.445423
-70.700410,41.445193
-70.700450,41.444962
-70.700489,41.444732
-70.700525,41.444504
-70.700560,41.444277
-70.700594,41.444049
-70.700628,41.443822
-70.700661,41.443596
-70.700671,41.443400
-70.700680,41.443205
-70.700689,41.443011
-70.700697,41.442816
-70.700705,41.442622
-70.700709,41.442430
-70.700712,41.442238
-70.700716,41.442046
-70.700718,41.441854
-70.700721,41.441663
-70.700723,41.441472
-70.700725,41.441281
-70.700726,41.441090
-70.700727,41.440899
-70.700728,41.440708
-70.700726,41.440520
-70.700723,41.440331
-70.700719,41.440143
-70.700716,41.439955
-70.700712,41.439767
-70.700708,41.439579
-70.700704,41.439391
-70.700700,41.439203
-70.700695,41.439016
-70.700690,41.438828
-70.700681,41.438643
-70.700672,41.438458
-70.700663,41.438272
-70.700653,41.438088
-70.700644,41.437903
-70.700633,41.437718
-70.700623,41.437534
-70.700613,41.437350
-70.700602,41.437165
-70.700591,41.436981
-70.700579,41.436798
-70.700564,41.436616
-70.700549,41.436434
-70.700534,41.436252
-70.700518,41.436071
-70.700502,41.435889
-70.700486,41.435708
-70.700470,41.435527
-70.700454,41.435346
-70.700438,41.435164
-70.700422,41.434983
-70.700403,41.434804
-70.700383,41.434624
-70.700364,41.434445
-70.700344,41.434265
-70.700325,41.434086
-70.700306,41.433906
